-521.890 2696.740
-810.400 2624.510
-1089.400 2521.510
-1355.640 2388.940
-1605.980 2228.360
-1837.500 2041.660
-2047.470 1831.030
-2233.440 1598.920
-2393.220 1348.070
-2524.940 1081.420
-2627.060 802.090
-2698.380 513.350
-2738.070 218.590
-3073.160 78.380
-3064.080 -248.720
-3020.280 -573.000
-2942.270 -890.790
-2830.910 -1198.490
-2687.480 -1492.610
-2513.610 -1769.810
-2311.250 -2026.960
-2082.700 -2261.150
-1830.550 -2469.720
-1557.670 -2650.300
-1267.130 -2800.860
-962.240 -2919.680
-646.450 -3005.420
-323.330 -3057.110
3.450 -3074.160
330.200 -3056.370
653.200 -3003.960
968.800 -2917.510
1273.420 -2798.010
1563.620 -2646.800
1836.100 -2465.600
2087.770 -2256.470
2315.790 -2021.770
2517.570 -1764.160
2690.830 -1486.560
2833.600 -1192.120
2944.260 -884.180
3021.560 -566.210
3064.630 -241.830
3072.970 85.290
3046.500 411.440
2985.510 732.930
2890.690 1046.120
2763.120 1347.460
2604.240 1633.520
2415.850 1901.080
2200.090 2147.100
1959.400 2368.790
1696.520 2563.650
1414.410 2729.450
1116.270 2864.330
805.490 2966.750
485.580 3035.570
160.170 3069.980
-167.060 3069.610
-492.390 3034.470
-812.150 2964.940
-1122.700 2861.810
-1420.530 2726.270
-1702.270 2559.830
-1964.720 2364.390
-2204.910 2142.150
-2420.110 1895.650
-2607.900 1627.670
-2766.140 1341.250
-2893.030 1039.620
-2987.150 726.220
-3047.420 404.600
-3073.160 78.380
-3438.190 -95.420
-3408.570 -460.340
-3340.330 -820.040
-3234.240 -1170.450
-3091.500 -1507.600
-2913.740 -1827.660
-2702.970 -2127.020
-2461.560 -2402.280
-2192.270 -2650.320
-1898.140 -2868.330
-1582.500 -3053.840
-1248.940 -3204.750
-901.220 -3319.340
-543.290 -3396.330
-179.200 -3434.840
186.920 -3434.430
550.910 -3395.100
908.670 -3317.310
1256.130 -3201.930
1589.360 -3050.270
1904.580 -2864.060
2198.220 -2645.390
2466.960 -2396.740
2707.740 -2120.940
2917.840 -1821.110
3094.880 -1500.650
3236.860 -1163.180
3342.160 -812.530
3409.590 -452.680
3438.390 -87.700
3428.240 278.280
3379.240 641.100
3291.950 996.660
3167.360 1340.920
3006.880 1670.000
2812.340 1980.150
2585.930 2267.860
2330.220 2529.880
2048.110 2763.240
1742.790 2965.280
1417.730 3133.730
1076.600 3266.680
723.280 3362.610
361.760 3420.430
-3.860 3439.510
-369.440 3419.610
-730.830 3360.970
-1083.940 3264.250
-1424.770 3130.540
-1749.450 2961.360
-2054.310 2758.630
-2335.900 2524.640
-2591.020 2262.050
-2816.780 1973.830
-3010.630 1663.240
-3170.360 1333.810
-3294.180 989.260
-3380.670 633.510
-3428.850 270.570
-3438.190 -95.420
-3834.640 -311.260
-3779.830 -717.100
-3682.190 -1114.810
-3542.830 -1499.880
-3363.330 -1867.970
-3145.730 -2214.880
-2892.480 -2536.710
-2606.460 -2829.790
-2290.900 -3090.810
-1949.390 -3316.800
-1585.790 -3505.220
-1204.230 -3653.920
-809.020 -3761.220
-404.640 -3825.910
4.320 -3847.250
413.230 -3824.990
817.460 -3759.400
1212.430 -3651.210
1593.660 -3501.650
1956.840 -3312.420
2297.840 -3085.650
2612.810 -2823.930
2898.170 -2530.200
3150.700 -2207.810
3367.520 -1860.410
3546.190 -1491.920
3684.690 -1106.530
3781.430 -708.600
3835.330 -302.650
3845.770 106.740
3812.630 514.910
3736.300 917.250
3617.640 1309.200
3457.980 1686.310
3259.150 2044.320
3023.390 2379.170
2753.370 2687.060
2452.160 2964.500
2123.160 3208.350
1770.100 3415.850
1396.990 3584.650
1008.050 3712.840
607.690 3798.950
200.440 3842.020
-209.070 3841.560
-616.220 3797.580
-1016.390 3710.560
-1405.040 3581.510
-1777.770 3411.870
-2130.360 3203.570
-2458.810 2958.980
-2759.400 2680.860
-3028.730 2372.370
-3263.730 2037.000
-3461.760 1678.540
-3620.570 1301.070
-3738.350 908.860
-3813.780 506.340
-3846.000 98.100
-3834.640 -311.260
-4263.570 -575.810
-4178.210 -1025.740
-4045.520 -1464.050
-3866.980 -1885.760
-3644.630 -2286.110
-3380.980 -2660.560
-3079.030 -3004.870
-2742.180 -3315.120
-2374.270 -3587.820
-1979.460 -3819.860
-1562.220 -4008.630
-1127.280 -4151.970
-679.560 -4248.270
-224.150 -4296.440
233.800 -4295.920
689.110 -4246.730
1136.600 -4149.430
1571.220 -4005.110
1988.040 -3815.410
2382.330 -3582.480
2749.620 -3308.960
3085.770 -2997.940
3386.950 -2652.960
3649.750 -2277.920
3871.200 -1877.070
4048.790 -1454.950
4180.510 -1016.350
4264.860 -566.230
4300.880 -109.700
4288.180 348.080
4226.890 801.910
4117.700 1246.660
3961.860 1677.280
3761.130 2088.900
3517.790 2476.850
3234.590 2836.740
2914.740 3164.480
2561.860 3456.370
2179.960 3709.100
1773.350 3919.800
1346.660 4086.090
904.700 4206.080
452.500 4278.420
-4.830 4302.280
-462.110 4277.390
-914.150 4204.040
-1355.830 4083.060
-1782.150 3915.810
-2188.280 3704.190
-2569.620 3450.610
-2921.840 3157.930
-3240.950 2829.460
-3523.340 2468.940
-3765.820 2080.450
-3965.620 1668.380
-4120.490 1237.410
-4228.680 792.410
-4288.950 338.450
-4300.620 -119.360
-4263.570 -575.810
-4725.800 -896.570
-4603.730 -1393.810
-4429.500 -1875.260
-4205.080 -2335.460
-3933.010 -2769.200
-3616.380 -3171.570
-3258.770 -3538.000
-2864.250 -3864.340
-2437.270 -4146.900
-1982.670 -4382.470
-1505.610 -4568.390
-1011.490 -4702.550
-505.910 -4783.420
5.400 -4810.100
516.650 -4782.270
1022.050 -4700.260
1515.870 -4565.000
1992.510 -4378.010
2446.580 -4141.410
2872.920 -3857.900
3266.710 -3530.670
3623.490 -3163.440
3939.220 -2760.360
4210.310 -2326.010
4433.700 -1865.300
4606.850 -1383.460
4727.810 -885.950
4795.190 -378.390
4808.250 133.450
4766.820 643.780
4671.390 1146.810
4523.020 1636.850
4323.410 2108.350
4074.820 2555.960
3780.050 2974.600
3442.460 3359.540
3065.860 3706.420
2654.520 4011.310
2213.100 4270.740
1746.620 4481.780
1260.340 4642.050
759.780 4749.710
250.610 4803.570
-261.400 4802.990
-770.440 4748.000
-1270.760 4639.200
-1756.680 4477.850
-2222.690 4265.760
-2663.520 4005.330
-3074.170 3699.530
-3449.990 3351.800
-3786.720 2966.100
-4080.550 2546.790
-4328.140 2098.630
-4526.690 1626.690
-4673.950 1136.320
-4768.260 633.070
-4808.530 122.650
-4794.330 -389.160
-4725.800 -896.570
-5221.770 -1281.930
-5055.930 -1829.710
-4832.800 -2356.750
-4554.910 -2857.100
-4225.420 -3325.070
-3848.040 -3755.370
-3427.070 -4143.110
-2967.270 -4483.920
-2473.850 -4773.920
-1952.400 -5009.820
-1408.830 -5188.970
-849.290 -5309.320
-280.140 -5369.520
292.200 -5368.880
861.220 -5307.400
1420.480 -5185.790
1963.650 -5005.430
2484.570 -4768.350
2977.340 -4477.240
3436.370 -4135.400
3856.470 -3746.710
4232.870 -3315.570
4561.320 -2846.860
4838.080 -2345.890
5060.020 -1818.340
5224.640 -1270.200
5330.050 -707.660
5375.070 -137.100
5359.200 435.020
5282.600 1002.200
5146.140 1558.030
4951.380 2096.200
4700.520 2610.630
4396.390 3095.470
4042.460 3545.240
3642.720 3954.840
3201.710 4319.640
2724.420 4635.490
2216.270 4898.810
1683.000 5106.640
1130.660 5256.600
565.520 5347.000
-6.040 5376.820
-577.530 5345.720
-1142.470 5254.040
-1694.470 5102.840
-2227.270 4893.820
-2734.830 4629.350
-3211.410 4312.430
-3651.600 3946.650
-4050.410 3536.150
-4403.340 3085.590
-4706.370 2600.060
-4956.080 2085.070
-5149.630 1546.460
-5284.830 990.330
-5360.160 422.980
-5374.750 -149.170
-5328.450 -719.630
-5221.770 -1281.930
-5751.470 -1741.290
-5533.800 -2342.770
-5253.430 -2917.710
-4913.530 -3459.580
-4517.970 -3962.260
-4071.210 -4420.040
-3578.320 -4827.750
-3044.890 -5180.750
-2476.960 -5475.050
-1880.970 -5707.320
-1263.660 -5874.920
-632.040 -5975.960
6.750 -6009.280
645.460 -5974.520
1276.850 -5872.070
1893.780 -5703.080
2489.260 -5469.470
3056.520 -5173.890
3589.160 -4819.700
4081.130 -4410.890
4526.850 -3952.100
4921.290 -3448.540
5259.970 -2905.900
5539.050 -2330.340
5755.370 -1728.370
5906.480 -1106.820
5990.660 -472.730
6006.970 166.720
5955.220 804.280
5835.990 1432.720
5650.640 2044.930
5401.270 2633.970
5090.700 3193.170
4722.440 3716.190
4300.680 4197.100
3830.190 4630.460
3316.310 5011.350
2764.850 5335.460
2182.060 5599.120
1574.550 5799.340
949.190 5933.850
313.090 6001.120
-326.570 6000.410
-962.520 5931.700
-1587.570 5795.790
-2194.630 5594.200
-2776.820 5329.240
-3327.560 5003.890
-3840.590 4621.840
-4310.100 4187.430
-4730.780 3705.570
-5097.860 3181.730
-5407.170 2621.830
-5655.220 2032.230
-5839.200 1419.610
-5957.010 790.900
-6007.330 153.220
-5989.590 -486.190
-5903.980 -1120.090
-5751.470 -1741.290
-6314.350 -2285.120
-6035.680 -2943.350
-5688.630 -3568.230
-5277.120 -4152.680
-4805.820 -4690.080
-4280.070 -5174.330
-3705.830 -5599.970
-3089.590 -5962.150
-2438.350 -6256.770
-1759.490 -6480.510
-1060.680 -6630.820
-349.860 -6706.000
364.920 -6705.190
1075.580 -6628.420
1774.040 -6476.540
2452.400 -6251.280
3102.980 -5955.190
3718.400 -5591.630
4291.690 -5164.710
4816.350 -4679.270
5286.440 -4140.810
5696.630 -3555.440
6042.280 -2929.780
6319.470 -2270.930
6525.050 -1586.350
6656.700 -883.790
6712.930 -171.220
6693.100 543.290
6597.440 1251.650
6427.020 1945.820
6183.780 2617.950
5870.480 3260.410
5490.660 3865.930
5048.630 4427.650
4549.400 4939.210
3998.620 5394.800
3402.530 5789.260
2767.900 6118.130
2101.900 6377.680
1412.090 6564.970
706.270 6677.870
-7.540 6715.110
-721.270 6676.270
-1426.830 6561.780
-2116.220 6372.940
-2781.630 6111.900
-3415.530 5781.600
-4010.730 5385.800
-4560.480 4928.970
-5058.560 4416.300
-5499.330 3853.590
-5877.790 3247.220
-6189.650 2604.050
-6431.370 1931.380
-6600.230 1236.820
-6694.310 528.250
-6712.530 -186.300
-6654.700 -898.740
-6521.470 -1601.000
-6314.350 -2285.120
-6909.160 -2925.040
-6559.100 -3642.870
-6134.730 -4319.420
-5640.850 -4947.030
-5083.060 -5518.590
-4467.670 -6027.620
-3801.660 -6468.360
-3092.580 -6835.810
-2348.460 -7125.800
-1577.730 -7335.060
-789.120 -7461.210
8.430 -7502.820
805.880 -7459.420
1594.200 -7331.500
2364.460 -7120.510
3107.930 -6828.840
3816.180 -6459.800
4481.200 -6017.570
5095.440 -5507.160
5651.950 -4934.350
6144.420 -4305.630
6567.270 -3628.120
6915.710 -2909.510
7185.790 -2157.930
7374.460 -1381.910
7479.570 -590.220
7499.930 208.150
7435.320 1004.170
7286.460 1788.810
7055.040 2553.170
6743.690 3288.620
6355.930 3986.790
5896.150 4639.800
5369.560 5240.240
4782.140 5781.300
4140.540 6256.860
3452.010 6661.530
2724.380 6990.710
1965.880 7240.690
1185.100 7408.630
390.900 7492.630
-407.730 7491.730
-1201.740 7405.950
-1982.140 7236.260
-2740.080 6984.580
-3466.970 6653.750
-4154.580 6247.540
-4795.120 5770.540
-5381.320 5228.160
-5906.560 4626.550
-6364.870 3972.510
-6751.060 3273.460
-7060.760 2537.320
-7290.460 1772.430
-7437.560 987.460
-7500.380 191.300
-7478.230 -607.020
-7371.340 -1398.470
-7180.930 -2174.070
-6909.160 -2925.040
